job_id,user,account,partition,qos,wallclock_req,nodes_req,processors_req,gpus_req,mem_req,submit_time,end_time,name,work_dir,submit_line,job_length,user_account_name
11319552,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-05 21:33:32,2023-01-06 07:34:02,name02509825,work_dir02323027,submit_line01242090,short,Other
11347004,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-08 08:56:40,2023-01-08 09:00:52,name02530319,work_dir02325653,submit_line01265877,short,Other
11572385,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:19:03,2023-02-05 20:58:35,name00011523,work_dir02356982,submit_line00000340,short,user0095@account0529@name00011523
11571470,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:03,2023-02-05 20:48:35,name00011523,work_dir02356078,submit_line00000340,short,user0095@account0529@name00011523
11391356,user0682,account0470,partition028,standby,172800.0,1,1,0,90000.0,2023-01-11 11:35:00,2023-01-12 14:34:35,name02556388,work_dir01951628,submit_line01294918,long,Other
11514367,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-27 08:55:54,2023-01-28 02:49:21,name02633547,work_dir02346423,submit_line01379146,short,Other
11640702,user0776,account0402,partition001,normal,43200.0,1,36,0,85248.0,2023-02-16 16:17:37,2023-02-17 03:34:46,name00015238,work_dir02373653,submit_line00000560,medium,user0776@account0402@name00015238
11434668,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-19 13:17:53,2023-01-23 09:31:05,name02488527,work_dir02295534,submit_line01214127,long,Other
11304054,user0065,account0491,partition007,normal,720.0,1,1,0,85248.0,2023-01-03 10:21:02,2023-01-03 10:32:00,name02503556,work_dir02320079,submit_line01233622,short,Other
11425339,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:26:56,2023-01-18 23:36:21,name00011523,work_dir02268330,submit_line00000340,long,user0095@account0529@name00011523
14734,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 21:19:26,2023-02-04 21:19:57,name00295747,work_dir02355643,submit_line00040283,short,user0716@account0464@name00295747
11543636,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-31 07:21:52,2023-01-31 13:42:06,name00295747,work_dir02349861,submit_line00040283,short,user0716@account0464@name00295747
230024,user0557,account0431,partition001,high,172800.0,1,1,0,85248.0,2023-01-22 00:16:16,2023-01-22 03:37:29,name00000028,work_dir02341241,submit_line00015128,long,Other
193475,user0048,account0433,partition007,high,14400.0,6,216,0,511488.0,2023-01-29 04:03:25,2023-01-29 04:32:03,name00011380,work_dir02346873,submit_line00100564,medium,Other
14670,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 21:19:24,2023-02-04 21:19:59,name00295747,work_dir02355579,submit_line00040283,short,user0716@account0464@name00295747
11543079,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:01:46,2023-01-31 00:52:35,name00295747,work_dir02349509,submit_line00040283,short,user0716@account0464@name00295747
11425046,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:23:58,2023-01-19 19:24:58,name00011523,work_dir02266570,submit_line00000340,long,user0095@account0529@name00011523
11380867,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-10 10:09:55,2023-01-11 04:03:56,name02549110,work_dir02333892,submit_line01287613,short,Other
11654812,user0132,account0592,partition001,normal,59400.0,2,36,0,170496.0,2023-02-19 10:55:25,2023-02-20 17:30:55,name01542151,work_dir02377524,submit_line01438058,long,Other
197646,user0782,account0299,partition001,normal,28800.0,1,1,0,85248.0,2023-02-06 05:12:48,2023-02-06 05:14:12,name02609242,work_dir02116271,submit_line00682668,short,Other
193056,user0528,account0267,partition007,normal,14400.0,4,36,0,340992.0,2023-01-12 15:26:37,2023-01-12 15:48:36,name02564166,work_dir02336104,submit_line00026102,medium,Other
11649684,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 18:02:41,2023-02-17 18:59:51,name02650679,work_dir02366077,submit_line01434480,short,user0295@account0472@name02650679
11542783,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 20:58:05,2023-01-31 00:38:56,name00295747,work_dir02349215,submit_line00040283,short,user0716@account0464@name00295747
11447659,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-20 11:04:23,2023-01-21 10:05:26,name02590386,work_dir02340339,submit_line01330597,short,Other
11396109,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 23:10:01,2023-01-12 03:17:31,name02559827,work_dir02335918,submit_line01298384,short,Other
11312413,user0092,account0193,partition001,normal,172800.0,1,1,0,85248.0,2023-01-04 20:07:41,2023-01-05 06:50:51,name02296508,work_dir02322543,submit_line01236591,long,Other
11542554,user0861,account0528,partition001,normal,72000.0,1,36,0,85248.0,2023-01-30 20:24:52,2023-01-30 21:01:18,name00011523,work_dir02348982,submit_line00000028,short,Other
11540147,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:47:40,2023-01-30 15:46:27,name00295747,work_dir02348185,submit_line00040283,short,user0716@account0464@name00295747
216927,user0861,account0528,partition001,normal,72000.0,1,36,0,85248.0,2023-01-27 19:34:13,2023-01-27 19:42:45,name00011523,work_dir02345360,submit_line00000028,short,Other
2609,user0755,account0491,partition007,high,2700.0,1,1,0,85248.0,2023-02-12 12:39:08,2023-02-12 12:50:15,name02478174,work_dir02150108,submit_line01409623,short,Other
11557837,user0755,account0491,partition001,high,14400.0,1,1,0,85248.0,2023-02-02 10:33:27,2023-02-02 13:23:01,name02646800,work_dir02150108,submit_line01399536,long,Other
11573901,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:19,2023-02-05 08:04:12,name00295747,work_dir02358487,submit_line00040283,short,user0716@account0464@name00295747
11401666,user0501,account0066,partition007,high,1200.0,1,1,0,85248.0,2023-01-12 12:46:20,2023-01-12 14:22:33,name00004476,work_dir02336077,submit_line01302417,short,Other
11532878,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-28 22:47:16,2023-01-29 06:03:33,name02445668,work_dir02347458,submit_line01392292,short,Other
11601280,user0387,account0242,partition007,high,14400.0,1,1,0,85248.0,2023-02-10 15:31:14,2023-02-10 15:44:06,name02649633,work_dir02364798,submit_line01409079,short,Other
11420334,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-13 14:19:50,2023-01-17 04:16:09,name02488527,work_dir02295637,submit_line01214127,long,Other
11515148,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-27 08:57:28,2023-01-28 01:39:58,name02634328,work_dir02346423,submit_line01379927,short,Other
191250,user0658,account0555,partition007,high,14400.0,1,72,0,85248.0,2023-01-17 14:16:34,2023-01-17 15:31:09,name02579802,work_dir02336856,submit_line01318392,long,Other
11640520,user0776,account0402,partition001,normal,43200.0,1,36,0,85248.0,2023-02-16 16:17:17,2023-02-17 03:09:20,name00015238,work_dir02373487,submit_line00000560,short,user0776@account0402@name00015238
11348740,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-08 09:02:12,2023-01-08 10:53:25,name02532050,work_dir02325653,submit_line01267608,short,Other
11494740,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-25 09:49:43,2023-01-26 03:59:31,name02621750,work_dir02344829,submit_line01365773,short,Other
11431184,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-18 15:14:04,2023-01-18 15:16:16,name02517671,work_dir02338528,submit_line01318820,short,Other
11365209,user0682,account0470,partition028,standby,172800.0,1,1,0,90000.0,2023-01-09 16:47:20,2023-01-10 02:50:19,name02534953,work_dir01960182,submit_line01273365,long,Other
11649549,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 18:02:22,2023-02-17 18:47:34,name02650679,work_dir02366077,submit_line01434342,short,user0295@account0472@name02650679
194089,user0819,account0033,partition001,high,16740.0,1,1,0,85248.0,2023-02-14 19:31:21,2023-02-14 20:11:17,name00004484,work_dir02369778,submit_line01416756,medium,user0819@account0033@name00004484
11416715,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-13 10:38:27,2023-01-15 08:59:04,name02577004,work_dir02336662,submit_line01315251,short,Other
230024,user0557,account0431,partition001,high,172800.0,1,1,0,85248.0,2023-01-22 00:17:58,2023-01-22 03:31:11,name00000028,work_dir02341241,submit_line00015128,long,Other
11465156,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:37,2023-01-31 04:39:05,name00011523,work_dir02341623,submit_line00000340,long,user0095@account0529@name00011523
17610,user0884,account0033,partition007,high,10080.0,1,1,0,85248.0,2023-02-15 18:08:12,2023-02-15 18:23:01,name00004484,work_dir02371982,submit_line01426523,short,Other
11540048,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:47:22,2023-01-30 14:46:44,name00295747,work_dir02348098,submit_line00040283,short,user0716@account0464@name00295747
11651443,user0469,account0422,partition001,normal,172800.0,3,6,0,255744.0,2023-02-18 11:50:20,2023-02-20 09:16:36,name02530268,work_dir02377058,submit_line00071552,long,Other
11512378,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-26 20:00:34,2023-02-05 10:32:06,name00011523,work_dir02267928,submit_line00000340,long,user0095@account0529@name00011523
5208,user0129,account0460,partition007,high,3600.0,1,1,0,85248.0,2023-02-03 10:14:29,2023-02-03 10:15:09,name01312845,work_dir02353898,submit_line01399379,short,Other
11329228,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 11:20:55,2023-01-06 17:16:57,name02517120,work_dir02325133,submit_line01249410,short,Other
11429949,user0600,account0017,partition006,high,14400.0,1,1,1,751616.0,2023-01-18 10:29:58,2023-01-18 15:16:25,name02579611,work_dir02262236,submit_line01317936,medium,Other
11316159,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-05 21:23:51,2023-01-06 05:59:39,name02506429,work_dir02323027,submit_line01238694,short,Other
5202,user0129,account0460,partition007,high,3600.0,1,1,0,85248.0,2023-02-03 15:14:07,2023-02-03 15:15:59,name01312845,work_dir02353898,submit_line01399376,short,Other
11386081,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 08:43:56,2023-01-11 09:36:12,name02551454,work_dir02335782,submit_line01289977,short,Other
11628717,user0417,account0322,partition001,normal,172800.0,1,36,0,85248.0,2023-02-15 10:50:48,2023-02-18 08:42:11,name02657093,work_dir02369376,submit_line01425846,long,Other
11425600,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:27:33,2023-01-20 07:36:31,name00011523,work_dir02268673,submit_line00000340,long,user0095@account0529@name00011523
11550278,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-01 05:18:10,2023-02-01 05:19:03,name00295747,work_dir02352105,submit_line00040283,short,user0716@account0464@name00295747
11513811,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-27 08:53:21,2023-01-27 16:20:04,name02632980,work_dir02346423,submit_line01378579,short,Other
11574231,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:31,2023-02-05 08:24:17,name00295747,work_dir02358839,submit_line00040283,short,user0716@account0464@name00295747
11542847,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 20:59:08,2023-01-31 00:38:53,name00295747,work_dir02349273,submit_line00040283,short,user0716@account0464@name00295747
11543002,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:00:25,2023-01-31 00:52:32,name00295747,work_dir02320071,submit_line00040283,short,user0716@account0464@name00295747
11569553,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:51:08,2023-02-04 11:58:51,name00295747,work_dir02355456,submit_line00040283,short,user0716@account0464@name00295747
11649603,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 18:02:31,2023-02-17 21:30:21,name02650679,work_dir02366077,submit_line01434397,long,user0295@account0472@name02650679
11465691,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:19:30,2023-02-04 17:56:55,name00011523,work_dir02342160,submit_line00000340,long,user0095@account0529@name00011523
11539554,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 12:17:20,2023-01-30 14:40:43,name00295747,work_dir02347847,submit_line00040283,short,user0716@account0464@name00295747
11540200,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:49:49,2023-01-30 18:08:29,name00295747,work_dir02348252,submit_line00040283,short,user0716@account0464@name00295747
11465943,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:20:03,2023-02-05 04:33:30,name00011523,work_dir02342415,submit_line00000340,long,user0095@account0529@name00011523
17609,user0884,account0033,partition007,high,10080.0,1,1,0,85248.0,2023-02-15 17:45:48,2023-02-15 17:48:32,name00004484,work_dir02371980,submit_line01426523,short,Other
11414465,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-13 10:28:38,2023-01-15 08:32:38,name02574767,work_dir02336662,submit_line01313019,short,Other
11465085,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:27,2023-01-31 08:43:15,name00011523,work_dir02341561,submit_line00000340,long,user0095@account0529@name00011523
11614223,user0417,account0322,partition007,normal,14400.0,1,36,0,85248.0,2023-02-14 11:39:41,2023-02-14 21:48:37,name02654124,work_dir02369375,submit_line01415678,long,Other
11455565,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-21 05:25:57,2023-01-22 21:59:28,name00011523,work_dir02267848,submit_line00000340,long,user0095@account0529@name00011523
11646352,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 07:09:23,2023-02-17 07:37:01,name02650679,work_dir02366077,submit_line01432139,short,user0295@account0472@name02650679
11571348,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:17:56,2023-02-05 20:04:48,name00011523,work_dir02355943,submit_line00000340,short,user0095@account0529@name00011523
11465540,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:19:17,2023-02-03 17:19:43,name00011523,work_dir02342016,submit_line00000340,long,user0095@account0529@name00011523
11430632,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-18 12:40:05,2023-01-20 07:48:19,name00011523,work_dir02268058,submit_line00000340,long,user0095@account0529@name00011523
11578950,user0726,account0089,partition007,high,3600.0,1,1,0,85248.0,2023-02-06 15:27:35,2023-02-06 18:16:11,name02648568,work_dir01155333,submit_line01401906,medium,Other
11335322,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 23:01:00,2023-01-07 05:55:10,name02519328,work_dir02325344,submit_line01254829,short,Other
11592011,user0029,account0239,partition007,high,14400.0,2,2,0,170496.0,2023-02-08 10:40:33,2023-02-08 11:21:24,name02649447,work_dir02363193,submit_line01066110,short,Other
11304920,user0072,account0405,partition001,high,86400.0,1,1,0,85248.0,2023-01-03 11:44:50,2023-01-03 14:48:16,name02503717,work_dir02320519,submit_line01233812,long,Other
219172,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-20 10:46:24,2023-01-20 11:09:51,name02580207,work_dir02010947,submit_line01327739,short,Other
11535982,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-29 05:36:20,2023-01-29 05:40:12,name00059927,work_dir02347477,submit_line01327619,short,user0322@account0180@name00059927
11425131,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:25:34,2023-01-18 17:04:33,name00011523,work_dir02267534,submit_line00000340,long,user0095@account0529@name00011523
11326913,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 11:13:36,2023-01-06 15:57:10,name02514823,work_dir02325133,submit_line01247113,short,Other
173745,user0663,account0344,partition006,normal,14400.0,1,36,2,751616.0,2023-01-24 14:31:25,2023-01-24 14:52:50,name00643091,work_dir02344157,submit_line01343848,short,Other
11641786,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:28:49,2023-02-17 00:29:21,name00015238,work_dir02374491,submit_line00000560,short,user0776@account0402@name00015238
11574319,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:34,2023-02-05 08:28:38,name00295747,work_dir02358915,submit_line00040283,short,user0716@account0464@name00295747
11313798,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-05 12:16:38,2023-01-05 13:32:57,name01686910,work_dir02010947,submit_line01237116,long,Other
11478720,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-23 10:29:34,2023-01-24 20:50:04,name02611680,work_dir02343475,submit_line01354318,short,Other
11571378,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:17:58,2023-02-05 20:08:04,name00011523,work_dir02355985,submit_line00000340,short,user0095@account0529@name00011523
11642616,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:30:15,2023-02-17 01:29:40,name00015238,work_dir02375325,submit_line00000560,medium,user0776@account0402@name00015238
11627203,user0417,account0322,partition001,normal,172800.0,1,36,0,85248.0,2023-02-15 10:35:33,2023-02-18 04:45:55,name02655646,work_dir02369376,submit_line01424371,medium,Other
11542549,user0861,account0528,partition001,normal,72000.0,1,36,0,85248.0,2023-01-30 20:24:52,2023-01-30 20:51:05,name00011523,work_dir02348991,submit_line00000028,short,Other
11506725,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-26 07:33:33,2023-01-27 06:30:05,name02630659,work_dir02345231,submit_line01375639,short,Other
11388560,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 08:51:55,2023-01-11 20:26:11,name02553915,work_dir02335782,submit_line01292438,short,Other
11478026,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-23 10:24:34,2023-01-24 19:54:47,name02611017,work_dir02343475,submit_line01353655,short,Other
11323620,user0864,account0072,partition001,normal,172800.0,1,32,0,85248.0,2023-01-06 09:06:16,2023-01-06 09:19:30,name02494232,work_dir02324720,submit_line00000512,short,user0864@account0072@name02494232
11424840,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:21:48,2023-01-17 20:05:49,name00011523,work_dir02265453,submit_line00000340,long,user0095@account0529@name00011523
212874,user0484,account0033,partition001,high,54000.0,1,1,0,85248.0,2023-01-27 08:52:24,2023-01-27 15:37:51,name02504851,work_dir02345229,submit_line01318653,long,Other
11458164,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-21 15:10:19,2023-01-21 21:04:03,name02596161,work_dir02341219,submit_line01337598,short,Other
11372637,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-09 23:43:05,2023-01-10 04:14:50,name02541373,work_dir02333866,submit_line01279867,short,Other
11412260,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-13 10:16:54,2023-01-14 00:44:44,name02572573,work_dir02336662,submit_line01310825,short,Other
11634483,user0065,account0491,partition007,high,3600.0,1,1,0,85248.0,2023-02-15 14:07:54,2023-02-15 15:14:52,name02071445,work_dir02150156,submit_line00702764,medium,Other
11642983,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:30:50,2023-02-17 01:39:45,name00015238,work_dir02375663,submit_line00000560,short,user0776@account0402@name00015238
11574202,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:29,2023-02-05 08:24:17,name00295747,work_dir02358779,submit_line00040283,short,user0716@account0464@name00295747
11540408,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:50:51,2023-01-30 23:34:46,name00295747,work_dir02348451,submit_line00040283,short,user0716@account0464@name00295747
11574318,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:34,2023-02-05 08:28:38,name00295747,work_dir02358913,submit_line00040283,short,user0716@account0464@name00295747
11569155,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:47:12,2023-02-04 11:47:52,name00295747,work_dir02355043,submit_line00040283,short,user0716@account0464@name00295747
14834,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 14:36:25,2023-02-04 14:39:03,name00295747,work_dir02355743,submit_line00040283,short,user0716@account0464@name00295747
11425661,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:27:41,2023-01-21 02:19:42,name00011523,work_dir02268758,submit_line00000340,long,user0095@account0529@name00011523
2699,user0227,account0033,partition007,normal,3420.0,1,1,0,85248.0,2023-01-09 14:53:22,2023-01-09 15:03:46,name00004484,work_dir02333574,submit_line01273148,short,user0227@account0033@name00004484
11647160,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 07:10:45,2023-02-17 08:29:17,name02650679,work_dir02366077,submit_line01432937,short,user0295@account0472@name02650679
11413906,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-13 10:25:28,2023-01-15 08:23:55,name02574207,work_dir02336662,submit_line01312459,short,Other
11652565,user0132,account0592,partition001,normal,59400.0,1,18,0,85248.0,2023-02-18 15:17:46,2023-02-18 17:38:57,name02663803,work_dir02377015,submit_line01436284,long,Other
197572,user0227,account0033,partition001,normal,25020.0,1,1,0,85248.0,2023-01-09 07:20:56,2023-01-09 10:06:07,name00004484,work_dir02330637,submit_line01234089,long,user0227@account0033@name00004484
11656834,user0407,account0491,partition001,high,172800.0,1,1,0,85248.0,2023-02-20 09:34:15,2023-02-20 11:47:56,name02654660,work_dir02377989,submit_line01438926,long,Other
11574064,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:25,2023-02-05 08:18:16,name00295747,work_dir02358669,submit_line00040283,short,user0716@account0464@name00295747
11632547,user0417,account0322,partition001,normal,172800.0,1,36,0,85248.0,2023-02-15 12:44:21,2023-02-18 10:54:26,name02659145,work_dir02369376,submit_line01427899,medium,Other
11573777,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:49:16,2023-02-05 07:54:00,name00295747,work_dir02358380,submit_line00040283,short,user0716@account0464@name00295747
11571766,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:22,2023-02-19 19:53:45,name00011523,work_dir02356363,submit_line00000340,long,user0095@account0529@name00011523
11542861,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 20:59:10,2023-01-31 00:46:40,name00295747,work_dir02349290,submit_line00040283,short,user0716@account0464@name00295747
11653738,user0132,account0592,partition001,normal,59400.0,1,18,0,85248.0,2023-02-18 19:02:44,2023-02-19 03:56:17,name02664921,work_dir02377015,submit_line01437411,medium,Other
11466744,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-22 12:20:45,2023-01-22 12:30:46,name02549165,work_dir02010947,submit_line01344158,short,Other
206930,user0755,account0491,partition001,high,43200.0,1,1,0,85248.0,2023-02-01 22:31:59,2023-02-02 01:36:10,name02646776,work_dir02150108,submit_line01399507,long,Other
219002,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-12 16:52:03,2023-01-12 16:53:58,name02517798,work_dir02010947,submit_line01302536,short,Other
11442002,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-19 22:24:49,2023-01-20 02:25:51,name02586149,work_dir02339881,submit_line01325964,short,Other
11306156,user0600,account0017,partition006,high,7200.0,1,1,1,751616.0,2023-01-03 13:51:15,2023-01-03 14:15:42,name02487839,work_dir02200056,submit_line01215452,short,Other
11465590,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:19:21,2023-02-03 22:22:19,name00011523,work_dir02342061,submit_line00000340,long,user0095@account0529@name00011523
11543630,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-31 07:21:50,2023-01-31 13:42:08,name00295747,work_dir02349846,submit_line00040283,short,user0716@account0464@name00295747
11538274,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-30 06:13:22,2023-01-30 06:25:09,name00059927,work_dir02347596,submit_line01395365,short,user0322@account0180@name00059927
11512844,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-26 20:35:25,2023-01-26 22:47:10,name00059927,work_dir02346327,submit_line01378083,short,user0322@account0180@name00059927
11420297,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-13 14:19:35,2023-01-17 04:32:02,name02488527,work_dir02295592,submit_line01214127,long,Other
18652,user0227,account0033,partition007,high,11700.0,1,1,0,85248.0,2023-02-07 14:38:26,2023-02-07 15:37:41,name00004484,work_dir02361332,submit_line01404622,long,user0227@account0033@name00004484
11511,user0819,account0033,partition007,high,6840.0,1,1,0,85248.0,2023-02-18 14:08:51,2023-02-18 14:34:00,name00004484,work_dir02377203,submit_line01435573,short,user0819@account0033@name00004484
11631822,user0417,account0322,partition001,normal,172800.0,1,36,0,85248.0,2023-02-15 12:39:00,2023-02-18 10:03:37,name02658431,work_dir02369376,submit_line01427184,medium,Other
11539520,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 12:17:15,2023-01-30 14:21:32,name00295747,work_dir02347808,submit_line00040283,short,user0716@account0464@name00295747
11474606,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-22 19:44:00,2023-01-23 07:59:07,name02608413,work_dir02343363,submit_line01350710,short,Other
226469,user0707,account0114,partition001,normal,108000.0,1,1,0,85248.0,2023-02-07 18:08:01,2023-02-07 18:29:03,name02625248,work_dir02361439,submit_line00010906,short,Other
171856,user0080,account0226,partition026,standby,14400.0,1,1,0,85248.0,2023-02-13 14:44:02,2023-02-13 22:22:04,name00793921,work_dir02368927,submit_line01410875,long,Other
11649382,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 18:01:57,2023-02-17 18:37:28,name02650679,work_dir02366077,submit_line01434187,short,user0295@account0472@name02650679
11641761,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:28:47,2023-02-17 00:31:26,name00015238,work_dir02374459,submit_line00000560,short,user0776@account0402@name00015238
197204,user0227,account0033,partition001,high,18360.0,1,1,0,85248.0,2023-02-09 16:16:31,2023-02-09 17:36:58,name00004484,work_dir02364976,submit_line01407669,long,user0227@account0033@name00004484
11396332,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 23:11:11,2023-01-12 03:33:05,name02560045,work_dir02335918,submit_line01298602,short,Other
11583594,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-07 12:45:29,2023-02-08 01:00:10,name00295747,work_dir02361266,submit_line00040283,short,user0716@account0464@name00295747
11434733,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-19 13:18:09,2023-01-22 04:54:15,name02488527,work_dir02295801,submit_line01214127,long,Other
11458000,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-21 15:10:06,2023-01-21 21:00:17,name02596003,work_dir02341219,submit_line01337440,short,Other
11455562,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-21 05:25:49,2023-01-22 12:28:16,name00011523,work_dir02267824,submit_line00000340,long,user0095@account0529@name00011523
11559249,user0123,account0089,partition007,normal,14400.0,1,1,0,85248.0,2023-02-02 13:33:17,2023-02-02 16:16:14,name02377858,work_dir02353602,submit_line01040114,short,Other
