job_id,qos,gpus_req,user_account_name,processors_req_nodes,nodes_req_mem,processors_req_mem,partition_wallclock
11643125,25,0,5,36.0,85248.0,2368.0,2160000.0
11425219,30,0,1,72.0,85248.0,1184.0,10368000.0
11606967,25,0,0,1.0,170000.0,170000.0,8640000.0
14817,30,0,3,1.0,85248.0,85248.0,144000.0
11575654,25,0,0,1.0,85248.0,85248.0,3240000.0
11542688,30,0,3,1.0,85248.0,85248.0,144000.0
11439775,20,0,0,1.0,85248.0,85248.0,432000.0
5131,25,0,0,1.0,85248.0,85248.0,108000.0
11296723,20,0,7,32.0,85248.0,2664.0,8640000.0
11318489,20,0,0,1.0,85248.0,85248.0,432000.0
11569790,20,0,0,36.0,85248.0,2368.0,216000.0
194089,25,0,6,1.0,85248.0,85248.0,837000.0
11646786,25,0,4,1.0,85248.0,85248.0,900000.0
11540390,30,0,3,1.0,85248.0,85248.0,144000.0
11465783,30,0,1,72.0,85248.0,1184.0,10368000.0
11512598,30,0,1,72.0,85248.0,1184.0,10368000.0
11540309,30,0,3,1.0,85248.0,85248.0,144000.0
11542912,30,0,3,1.0,85248.0,85248.0,144000.0
11311864,30,0,1,72.0,85248.0,1184.0,10368000.0
11550219,30,0,3,1.0,85248.0,85248.0,144000.0
11432179,25,0,0,1.0,85248.0,85248.0,4320000.0
219578,25,0,0,1.0,85248.0,85248.0,4320000.0
11643611,25,0,5,36.0,85248.0,2368.0,2160000.0
11351046,20,0,0,1.0,85248.0,85248.0,432000.0
11465357,30,0,1,72.0,85248.0,1184.0,10368000.0
11571384,30,0,1,72.0,85248.0,1184.0,10368000.0
11460201,20,0,0,1.0,85248.0,85248.0,432000.0
11425567,30,0,1,72.0,85248.0,1184.0,10368000.0
11539573,30,0,3,1.0,85248.0,85248.0,144000.0
11641648,25,0,5,36.0,85248.0,2368.0,2160000.0
11646276,25,0,4,1.0,85248.0,85248.0,900000.0
11449355,20,0,0,1.0,85248.0,85248.0,432000.0
11539460,30,0,3,1.0,85248.0,85248.0,144000.0
11408433,20,0,0,1.0,85248.0,85248.0,432000.0
11654855,20,0,0,18.0,85248.0,4736.0,2970000.0
1943,25,0,0,1.0,85248.0,85248.0,36000.0
11330943,20,0,0,1.0,85248.0,85248.0,432000.0
11573744,30,0,3,1.0,85248.0,85248.0,144000.0
11333292,20,0,0,1.0,85248.0,85248.0,432000.0
11642494,25,0,5,36.0,85248.0,2368.0,2160000.0
11583533,30,0,3,1.0,85248.0,85248.0,144000.0
11424967,30,0,1,72.0,85248.0,1184.0,10368000.0
11294910,20,0,0,1.0,85248.0,85248.0,8640000.0
11606021,25,0,0,36.0,85248.0,2368.0,8640000.0
11555079,25,0,0,1.0,85248.0,85248.0,4320000.0
11379667,20,0,0,1.0,85248.0,85248.0,432000.0
11390488,20,0,0,1.0,85248.0,85248.0,432000.0
11569283,30,0,3,1.0,85248.0,85248.0,144000.0
11642559,25,0,5,36.0,85248.0,2368.0,2160000.0
11562881,25,0,0,1.0,85248.0,85248.0,216000.0
11428,25,0,6,1.0,85248.0,85248.0,151200.0
11637282,25,0,0,1.0,170000.0,170000.0,8640000.0
11550217,30,0,3,1.0,85248.0,85248.0,144000.0
11571287,30,0,1,72.0,85248.0,1184.0,10368000.0
11302664,20,0,0,1.0,85248.0,85248.0,108000.0
11573952,30,0,3,1.0,85248.0,85248.0,144000.0
11569364,30,0,3,1.0,85248.0,85248.0,144000.0
11543263,30,0,3,1.0,85248.0,85248.0,144000.0
11341323,20,0,0,1.0,85248.0,85248.0,432000.0
11469299,20,0,0,1.0,85248.0,85248.0,432000.0
11571528,30,0,1,72.0,85248.0,1184.0,10368000.0
226485,20,0,0,1.0,85248.0,85248.0,5400000.0
11512353,30,0,1,72.0,85248.0,1184.0,10368000.0
11569599,30,0,3,1.0,85248.0,85248.0,144000.0
11304928,25,0,0,1.0,173000.0,173000.0,432000.0
14742,30,0,3,1.0,85248.0,85248.0,144000.0
11306141,25,1,0,1.0,751616.0,751616.0,288000.0
11571307,30,0,1,72.0,85248.0,1184.0,10368000.0
219657,25,0,0,1.0,85248.0,85248.0,4320000.0
11313248,25,0,0,1.0,85248.0,85248.0,4320000.0
14757,30,0,3,1.0,85248.0,85248.0,144000.0
11306043,25,1,0,1.0,751616.0,751616.0,288000.0
11464918,30,0,1,72.0,85248.0,1184.0,10368000.0
11550214,30,0,3,1.0,85248.0,85248.0,144000.0
11579441,25,0,0,1.0,180224.0,180224.0,8529000.0
11299791,20,0,7,32.0,85248.0,2664.0,8640000.0
11370951,20,0,0,1.0,85248.0,85248.0,432000.0
11569128,30,0,3,1.0,85248.0,85248.0,144000.0
11616432,25,0,0,36.0,85248.0,2368.0,8640000.0
11540295,30,0,3,1.0,85248.0,85248.0,144000.0
11512597,30,0,1,72.0,85248.0,1184.0,10368000.0
11359324,20,0,7,32.0,85248.0,2664.0,8640000.0
11460715,20,0,0,1.0,85248.0,85248.0,432000.0
11512,25,0,6,1.0,85248.0,85248.0,205200.0
11378413,20,0,0,1.0,85248.0,85248.0,432000.0
11433576,30,2,0,1.0,85248.0,85248.0,288000.0
11361985,20,0,0,36.0,85248.0,2368.0,4320000.0
11360446,20,0,7,32.0,85248.0,2664.0,8640000.0
219022,25,0,0,1.0,85248.0,85248.0,4320000.0
14747,30,0,3,1.0,85248.0,85248.0,144000.0
219187,25,0,0,1.0,85248.0,85248.0,4320000.0
11641713,25,0,5,36.0,85248.0,2368.0,2160000.0
11465588,30,0,1,72.0,85248.0,1184.0,10368000.0
11465500,30,0,1,72.0,85248.0,1184.0,10368000.0
11435230,20,0,0,1.0,751616.0,751616.0,144000.0
11465499,30,0,1,72.0,85248.0,1184.0,10368000.0
11365214,30,0,0,1.0,90000.0,90000.0,10368000.0
11311860,30,0,1,72.0,85248.0,1184.0,10368000.0
11464917,30,0,1,72.0,85248.0,1184.0,10368000.0
11642994,25,0,5,36.0,85248.0,2368.0,2160000.0
11434638,30,0,0,36.0,85248.0,2368.0,10368000.0
219559,25,0,0,1.0,85248.0,85248.0,4320000.0
11642432,25,0,5,36.0,85248.0,2368.0,2160000.0
11432216,25,0,0,1.0,85248.0,85248.0,4320000.0
11617001,25,0,0,1.0,85248.0,85248.0,18000.0
11642999,25,0,5,36.0,85248.0,2368.0,2160000.0
11647309,25,0,4,1.0,85248.0,85248.0,900000.0
11500939,20,0,0,36.0,85248.0,2368.0,8640000.0
11656857,25,0,0,1.0,85248.0,85248.0,8640000.0
11594334,25,0,0,36.0,85248.0,2368.0,4320000.0
11648793,20,0,0,18.0,85248.0,4736.0,4320000.0
219149,25,0,0,1.0,85248.0,85248.0,4320000.0
1866,20,0,4,1.0,85248.0,85248.0,32400.0
11550191,30,0,3,1.0,85248.0,85248.0,144000.0
11573848,30,0,3,1.0,85248.0,85248.0,144000.0
11330970,20,0,0,1.0,85248.0,85248.0,432000.0
11521454,20,0,0,36.0,85248.0,2368.0,5400000.0
11571778,30,0,1,72.0,85248.0,1184.0,10368000.0
11646973,25,0,4,1.0,85248.0,85248.0,900000.0
196086,25,0,4,1.0,85248.0,85248.0,900000.0
11466087,30,0,1,72.0,85248.0,1184.0,10368000.0
11527368,20,0,2,36.0,85248.0,2368.0,432000.0
11416031,20,0,0,1.0,85248.0,85248.0,432000.0
222620,20,0,0,36.0,85248.0,2368.0,4320000.0
11428,25,0,6,1.0,85248.0,85248.0,151200.0
11422500,20,0,0,1.0,85248.0,85248.0,1440000.0
11569361,30,0,3,1.0,85248.0,85248.0,144000.0
11571686,30,0,1,72.0,85248.0,1184.0,10368000.0
15636,30,0,0,1.0,85248.0,85248.0,432000.0
11543626,30,0,3,1.0,85248.0,85248.0,144000.0
11464883,30,0,1,72.0,85248.0,1184.0,10368000.0
11652962,20,0,0,18.0,85248.0,4736.0,2970000.0
11668804,25,0,0,1.0,85248.0,85248.0,900000.0
11540398,30,0,3,1.0,85248.0,85248.0,144000.0
11643400,25,0,5,36.0,85248.0,2368.0,2160000.0
11488295,25,0,0,1.0,85248.0,85248.0,4320000.0
11542693,30,0,3,1.0,85248.0,85248.0,144000.0
11555041,25,0,0,1.0,85248.0,85248.0,4320000.0
11538,25,1,0,1.0,751616.0,751616.0,288000.0
11668526,25,0,0,1.0,85248.0,85248.0,162000.0
11343403,20,0,0,1.0,85248.0,85248.0,432000.0
263464,30,0,0,36.0,85248.0,2368.0,10368000.0
11459403,20,0,0,1.0,85248.0,85248.0,432000.0
11543132,30,0,3,1.0,85248.0,85248.0,144000.0
11554402,25,0,0,1.0,85248.0,85248.0,432000.0
11656778,25,0,0,1.0,85248.0,85248.0,8640000.0
11311863,30,0,1,72.0,85248.0,1184.0,10368000.0
11630619,20,0,0,36.0,85248.0,2368.0,108000.0
14713,30,0,3,1.0,85248.0,85248.0,144000.0
11432656,25,0,0,1.0,85248.0,85248.0,6480000.0
11569161,30,0,3,1.0,85248.0,85248.0,144000.0
11583566,30,0,3,1.0,85248.0,85248.0,144000.0
11539522,30,0,3,1.0,85248.0,85248.0,144000.0
11382495,20,0,0,36.0,85248.0,2368.0,216000.0
11465046,30,0,1,72.0,85248.0,1184.0,10368000.0
11569393,30,0,3,1.0,85248.0,85248.0,144000.0
11601276,25,0,0,1.0,85248.0,85248.0,432000.0
11578925,25,0,0,1.0,85248.0,85248.0,108000.0
11372908,20,0,0,1.0,85248.0,85248.0,432000.0
11470730,30,0,0,1.0,85248.0,85248.0,10368000.0
11430518,30,0,1,72.0,85248.0,1184.0,10368000.0
11560485,20,0,0,1.0,85248.0,85248.0,432000.0
11557013,20,0,0,1.0,85248.0,85248.0,432000.0
11641552,25,0,5,36.0,85248.0,2368.0,2160000.0
11579030,25,0,0,1.0,85248.0,85248.0,108000.0
19714,20,0,0,1.0,85248.0,85248.0,414000.0
11647861,25,0,4,1.0,85248.0,85248.0,900000.0
194180,25,0,0,1.0,85248.0,85248.0,900000.0
219587,25,0,0,1.0,85248.0,85248.0,4320000.0
11467069,30,0,0,1.0,85248.0,85248.0,10368000.0
11301150,20,0,7,32.0,85248.0,2664.0,8640000.0
11668590,25,0,0,1.0,85248.0,85248.0,162000.0
17595,25,0,6,1.0,85248.0,85248.0,253800.0
11304186,25,0,0,1.0,85248.0,85248.0,432000.0
219126,25,0,0,1.0,85248.0,85248.0,4320000.0
11488265,25,0,0,1.0,85248.0,85248.0,4320000.0
11543021,30,0,3,1.0,85248.0,85248.0,144000.0
11574048,30,0,3,1.0,85248.0,85248.0,144000.0
11318844,20,0,0,1.0,85248.0,85248.0,432000.0
11315169,20,0,0,1.0,85248.0,85248.0,432000.0
11310642,20,0,0,1.0,85248.0,85248.0,4320000.0
11295980,20,0,7,32.0,85248.0,2664.0,8640000.0
11501418,20,0,0,36.0,85248.0,2368.0,432000.0
18537,25,0,0,36.0,85248.0,2368.0,324000.0
11562880,25,0,0,1.0,85248.0,85248.0,216000.0
11370541,20,0,0,1.0,85248.0,85248.0,432000.0
11543111,30,0,3,1.0,85248.0,85248.0,144000.0
219621,25,0,0,1.0,85248.0,85248.0,4320000.0
11643477,25,0,5,36.0,85248.0,2368.0,2160000.0
212269,20,0,0,36.0,85248.0,2368.0,2160000.0
11425488,30,0,1,72.0,85248.0,1184.0,10368000.0
11458175,20,0,0,1.0,85248.0,85248.0,432000.0
11465860,30,0,1,72.0,85248.0,1184.0,10368000.0
11498301,20,0,0,36.0,85248.0,2368.0,432000.0
11428,25,0,6,1.0,85248.0,85248.0,151200.0
11497355,20,0,0,1.0,85248.0,85248.0,432000.0
11646770,25,0,4,1.0,85248.0,85248.0,900000.0
14824,30,0,3,1.0,85248.0,85248.0,144000.0
11569374,30,0,3,1.0,85248.0,85248.0,144000.0
11465293,30,0,1,72.0,85248.0,1184.0,10368000.0
14662,30,0,3,1.0,85248.0,85248.0,144000.0
11574130,30,0,3,1.0,85248.0,85248.0,144000.0
219197,25,0,0,1.0,85248.0,85248.0,4320000.0
11607146,20,0,0,1.0,85248.0,85248.0,54000.0
11409540,20,0,0,1.0,85248.0,85248.0,432000.0
11571550,30,0,1,72.0,85248.0,1184.0,10368000.0
11406230,20,0,0,1.0,85248.0,85248.0,432000.0
11464967,30,0,1,72.0,85248.0,1184.0,10368000.0
14883,30,0,3,1.0,85248.0,85248.0,144000.0
11540222,30,0,3,1.0,85248.0,85248.0,144000.0
11577,25,1,0,1.0,751616.0,751616.0,288000.0
11641614,25,0,5,36.0,85248.0,2368.0,2160000.0
11394777,20,0,0,1.0,85248.0,85248.0,432000.0
17595,25,0,6,1.0,85248.0,85248.0,253800.0
11566329,20,0,0,1.0,85248.0,85248.0,432000.0
11641673,25,0,5,36.0,85248.0,2368.0,2160000.0
11512,25,0,6,1.0,85248.0,85248.0,205200.0
11580734,20,0,0,1.0,85248.0,85248.0,2160000.0
11383997,20,0,0,1.0,85248.0,85248.0,432000.0
11465931,30,0,1,72.0,85248.0,1184.0,10368000.0
11587084,25,0,0,1.0,85248.0,85248.0,3240000.0
11573939,30,0,3,1.0,85248.0,85248.0,144000.0
11466379,30,0,0,1.0,85248.0,85248.0,10368000.0
11596218,20,0,0,72.0,85248.0,1184.0,432000.0
11591876,25,0,0,1.0,85248.0,85248.0,432000.0
11366165,20,0,7,32.0,85248.0,2664.0,8640000.0
11465884,30,0,1,72.0,85248.0,1184.0,10368000.0
11573907,30,0,3,1.0,85248.0,85248.0,144000.0
11571451,30,0,1,72.0,85248.0,1184.0,10368000.0
11457037,25,0,0,1800.0,85248.0,47.36,8640000.0
11656751,25,0,0,1.0,85248.0,85248.0,8640000.0
11358591,20,0,7,32.0,85248.0,2664.0,8640000.0
11421058,25,0,0,1.0,85248.0,85248.0,4320000.0
11378531,20,0,0,1.0,85248.0,85248.0,432000.0
11470072,30,0,0,1.0,85248.0,85248.0,10368000.0
11487005,20,0,0,1.0,90000.0,90000.0,216000.0
11311525,20,0,0,36.0,85248.0,2368.0,8640000.0
11668973,25,0,0,1.0,170000.0,170000.0,8640000.0
11387053,20,0,0,1.0,85248.0,85248.0,432000.0
11357054,20,0,7,32.0,85248.0,2664.0,8640000.0
11601634,25,0,0,1.0,180224.0,180224.0,8529000.0
11646839,25,0,4,1.0,85248.0,85248.0,900000.0
11503268,20,0,0,1.0,85248.0,85248.0,432000.0
11464948,30,0,1,72.0,85248.0,1184.0,10368000.0
11310167,20,0,0,1.0,85248.0,85248.0,4320000.0
11366752,20,0,0,1.0,85248.0,85248.0,432000.0
11573915,30,0,3,1.0,85248.0,85248.0,144000.0
11430620,30,0,1,72.0,85248.0,1184.0,10368000.0
11643515,25,0,5,36.0,85248.0,2368.0,2160000.0
11569403,30,0,3,1.0,85248.0,85248.0,144000.0
11365216,30,0,0,1.0,90000.0,90000.0,10368000.0
11577365,20,0,0,1.0,85248.0,85248.0,432000.0
11516758,20,0,0,1.0,85248.0,85248.0,432000.0
11571342,30,0,1,72.0,85248.0,1184.0,10368000.0
11342259,20,0,0,1.0,85248.0,85248.0,432000.0
11543280,30,0,3,1.0,85248.0,85248.0,144000.0
11649568,25,0,4,1.0,85248.0,85248.0,900000.0
11627014,20,0,0,36.0,85248.0,2368.0,8640000.0
11465566,30,0,1,72.0,85248.0,1184.0,10368000.0
11466376,30,0,0,1.0,85248.0,85248.0,10368000.0
11569585,30,0,3,1.0,85248.0,85248.0,144000.0
11505340,20,0,0,1.0,85248.0,85248.0,432000.0
11455409,30,0,1,72.0,85248.0,1184.0,10368000.0
11650860,20,0,0,18.0,85248.0,4736.0,2970000.0
11464865,30,0,1,72.0,85248.0,1184.0,10368000.0
11569147,30,0,3,1.0,85248.0,85248.0,144000.0
11465795,30,0,1,72.0,85248.0,1184.0,10368000.0
11471524,20,0,0,1.0,85248.0,85248.0,432000.0
11372044,20,0,0,1.0,85248.0,85248.0,432000.0
11534234,20,0,0,1.0,85248.0,85248.0,432000.0
11420240,30,0,0,36.0,85248.0,2368.0,10368000.0
11432681,25,0,0,1.0,85248.0,85248.0,6480000.0
11596895,25,0,0,1.0,85248.0,85248.0,8640000.0
11543042,30,0,3,1.0,85248.0,85248.0,144000.0
11444971,20,0,0,1.0,85248.0,85248.0,432000.0
11365219,30,0,0,1.0,90000.0,90000.0,10368000.0
11643001,25,0,5,36.0,85248.0,2368.0,2160000.0
11643799,20,0,0,1.0,85248.0,85248.0,432000.0
11649690,25,0,4,1.0,85248.0,85248.0,900000.0
207018,20,0,0,1.0,85248.0,85248.0,2160000.0
14821,30,0,3,1.0,85248.0,85248.0,144000.0
11555013,25,0,0,1.0,85248.0,85248.0,4320000.0
11391344,30,0,0,1.0,90000.0,90000.0,10368000.0
11423465,25,1,0,1.0,751616.0,751616.0,1728000.0
221010,25,0,0,36.0,85248.0,2368.0,4320000.0
11466013,30,0,1,72.0,85248.0,1184.0,10368000.0
11425255,30,0,1,72.0,85248.0,1184.0,10368000.0
11649446,25,0,4,1.0,85248.0,85248.0,900000.0
11305114,20,0,0,1.0,85248.0,85248.0,108000.0
11447116,20,0,0,1.0,85248.0,85248.0,432000.0
11465184,30,0,1,72.0,85248.0,1184.0,10368000.0
11398050,20,0,0,1.0,85248.0,85248.0,432000.0
11540080,30,0,3,1.0,85248.0,85248.0,144000.0
11642580,25,0,5,36.0,85248.0,2368.0,2160000.0
11571355,30,0,1,72.0,85248.0,1184.0,10368000.0
11395315,20,0,0,1.0,180224.0,180224.0,432000.0
219593,25,0,0,1.0,85248.0,85248.0,4320000.0
11547961,20,0,0,32.0,85248.0,2664.0,8640000.0
11539468,30,0,3,1.0,85248.0,85248.0,144000.0
11464922,30,0,1,72.0,85248.0,1184.0,10368000.0
11542719,30,0,3,1.0,85248.0,85248.0,144000.0
11454120,25,1,0,1.0,751616.0,751616.0,576000.0
11574151,30,0,3,1.0,85248.0,85248.0,144000.0
11365194,30,0,0,1.0,90000.0,90000.0,10368000.0
219156,25,0,0,1.0,85248.0,85248.0,4320000.0
11414227,20,0,0,1.0,85248.0,85248.0,432000.0
17624,20,0,8,1.0,85248.0,85248.0,302400.0
11542990,30,0,3,1.0,85248.0,85248.0,144000.0
219462,25,0,0,1.0,85248.0,85248.0,4320000.0
14845,30,0,3,1.0,85248.0,85248.0,144000.0
11465738,30,0,1,72.0,85248.0,1184.0,10368000.0
11465181,30,0,1,72.0,85248.0,1184.0,10368000.0
5154,25,0,0,1.0,85248.0,85248.0,108000.0
206955,25,0,0,1.0,85248.0,85248.0,2160000.0
11596785,25,0,0,1.0,85248.0,85248.0,8640000.0
11361384,20,0,7,32.0,85248.0,2664.0,8640000.0
11429933,25,1,0,1.0,751616.0,751616.0,576000.0
11550240,30,0,3,1.0,85248.0,85248.0,144000.0
11543010,30,0,3,1.0,85248.0,85248.0,144000.0
11393488,20,0,0,1.0,85248.0,85248.0,432000.0
20621,25,0,0,1.0,85248.0,85248.0,432000.0
259837,30,0,1,72.0,85248.0,1184.0,10368000.0
11469430,20,0,0,1.0,85248.0,85248.0,432000.0
11583561,30,0,3,1.0,85248.0,85248.0,144000.0
11439078,20,0,0,1.0,85248.0,85248.0,432000.0
11465300,30,0,1,72.0,85248.0,1184.0,10368000.0
11579406,25,0,0,1.0,180224.0,180224.0,8529000.0
17608,25,0,0,1.0,85248.0,85248.0,302400.0
20282,25,0,0,1.0,83000.0,83000.0,432000.0
14816,30,0,3,1.0,85248.0,85248.0,144000.0
11540345,30,0,3,1.0,85248.0,85248.0,144000.0
11334748,20,0,0,1.0,85248.0,85248.0,432000.0
11553850,25,0,0,1.0,80000.0,80000.0,8640000.0
11466207,30,0,1,72.0,85248.0,1184.0,10368000.0
11517056,20,0,0,1.0,85248.0,85248.0,432000.0
11490223,20,0,0,36.0,85248.0,2368.0,432000.0
194089,25,0,6,1.0,85248.0,85248.0,837000.0
11571481,30,0,1,72.0,85248.0,1184.0,10368000.0
11412016,20,0,0,1.0,85248.0,85248.0,432000.0
11344068,20,0,0,1.0,85248.0,85248.0,432000.0
11571517,30,0,1,72.0,85248.0,1184.0,10368000.0
11539498,30,0,3,1.0,85248.0,85248.0,144000.0
3942,25,0,0,1.0,85248.0,85248.0,180000.0
11571599,30,0,1,72.0,85248.0,1184.0,10368000.0
11641674,25,0,5,36.0,85248.0,2368.0,2160000.0
11425179,30,0,1,72.0,85248.0,1184.0,10368000.0
11591990,25,0,0,1.0,85248.0,85248.0,432000.0
11574043,30,0,3,1.0,85248.0,85248.0,144000.0
11540213,30,0,3,1.0,85248.0,85248.0,144000.0
11617276,25,0,0,1.0,85248.0,85248.0,8640000.0
11296016,20,0,7,32.0,85248.0,2664.0,8640000.0
219132,25,0,0,1.0,85248.0,85248.0,4320000.0
11574258,30,0,3,1.0,85248.0,85248.0,144000.0
11569169,30,0,3,1.0,85248.0,85248.0,144000.0
11542923,30,0,3,1.0,85248.0,85248.0,144000.0
11579204,25,0,0,1.0,85248.0,85248.0,108000.0
11641429,25,0,5,36.0,85248.0,2368.0,2160000.0
11643673,25,0,5,36.0,85248.0,2368.0,2160000.0
11425079,30,0,1,72.0,85248.0,1184.0,10368000.0
11653226,20,0,0,18.0,85248.0,4736.0,2970000.0
11642114,25,0,5,36.0,85248.0,2368.0,2160000.0
11642523,25,0,5,36.0,85248.0,2368.0,2160000.0
173379,30,0,0,30.0,85248.0,2841.6,288000.0
14719,30,0,3,1.0,85248.0,85248.0,144000.0
11465654,30,0,1,72.0,85248.0,1184.0,10368000.0
11635971,25,0,0,1.0,170000.0,170000.0,8640000.0
5039,25,0,0,1.0,85248.0,85248.0,108000.0
11461796,20,0,0,1.0,85248.0,85248.0,432000.0
11643690,25,0,0,1.0,85248.0,85248.0,108000.0
1944,25,0,0,1.0,85248.0,85248.0,36000.0
11518586,20,0,0,1.0,85248.0,85248.0,432000.0
11398474,20,0,0,1.0,85248.0,85248.0,432000.0
11601617,25,0,0,1.0,180224.0,180224.0,8529000.0
11354233,25,0,0,1.0,180000.0,180000.0,8460000.0
11483302,20,0,0,1.0,85248.0,85248.0,432000.0
11486876,20,0,2,36.0,85248.0,2368.0,432000.0
14745,30,0,3,1.0,85248.0,85248.0,144000.0
11649528,25,0,4,1.0,85248.0,85248.0,900000.0
11633619,20,0,0,36.0,85248.0,2368.0,8640000.0
11427300,30,0,0,1.0,85248.0,85248.0,10368000.0
11635253,25,0,0,1.0,85248.0,85248.0,108000.0
11641680,25,0,5,36.0,85248.0,2368.0,2160000.0
11646421,25,0,4,1.0,85248.0,85248.0,900000.0
11569481,30,0,3,1.0,85248.0,85248.0,144000.0
11569529,30,0,3,1.0,85248.0,85248.0,144000.0
11543162,30,0,3,1.0,85248.0,85248.0,144000.0
11512729,20,0,2,36.0,85248.0,2368.0,432000.0
11583611,30,0,3,1.0,85248.0,85248.0,144000.0
194106,25,0,0,1.0,85248.0,85248.0,900000.0
11579093,25,0,0,1.0,85248.0,85248.0,108000.0
11434648,30,0,0,36.0,85248.0,2368.0,10368000.0
11465977,30,0,1,72.0,85248.0,1184.0,10368000.0
11646715,25,0,4,1.0,85248.0,85248.0,900000.0
11368222,20,0,0,1.0,85248.0,85248.0,432000.0
11361450,20,0,7,32.0,85248.0,2664.0,8640000.0
11374165,20,0,0,1.0,85248.0,85248.0,432000.0
11548325,20,0,0,36.0,85248.0,2368.0,1440000.0
11465254,30,0,1,72.0,85248.0,1184.0,10368000.0
11589,25,1,0,1.0,751616.0,751616.0,288000.0
14703,30,0,3,1.0,85248.0,85248.0,144000.0
11652239,20,0,0,18.0,85248.0,4736.0,2970000.0
11334772,20,0,0,1.0,85248.0,85248.0,432000.0
173626,20,0,0,36.0,85248.0,2368.0,720000.0
11361325,20,0,7,32.0,85248.0,2664.0,8640000.0
11490748,20,0,2,36.0,85248.0,2368.0,432000.0
11514,20,0,6,1.0,85248.0,85248.0,205200.0
11646760,25,0,4,1.0,85248.0,85248.0,900000.0
11436941,20,0,0,1.0,85248.0,85248.0,432000.0
225261,20,0,0,36.0,85248.0,2368.0,4320000.0
11514,20,0,6,1.0,85248.0,85248.0,205200.0
162646,20,0,0,1.0,90000.0,90000.0,432000.0
11545453,20,0,0,1.0,173000.0,173000.0,432000.0
11508327,20,0,0,1.0,85248.0,85248.0,432000.0
11429,25,0,6,1.0,85248.0,85248.0,151200.0
11510111,30,0,0,1.0,85248.0,85248.0,10368000.0
11345442,20,0,0,1.0,85248.0,85248.0,432000.0
11569242,30,0,3,1.0,85248.0,85248.0,144000.0
11573747,30,0,3,1.0,85248.0,85248.0,144000.0
11387020,20,0,0,1.0,85248.0,85248.0,432000.0
11550208,30,0,3,1.0,85248.0,85248.0,144000.0
14857,30,0,3,1.0,85248.0,85248.0,144000.0
11423476,25,1,0,1.0,751616.0,751616.0,1728000.0
11543135,30,0,3,1.0,85248.0,85248.0,144000.0
11465143,30,0,1,72.0,85248.0,1184.0,10368000.0
11418523,20,0,0,1.0,85248.0,85248.0,432000.0
11647719,25,0,4,1.0,85248.0,85248.0,900000.0
11464906,30,0,1,72.0,85248.0,1184.0,10368000.0
11340671,20,0,0,1.0,85248.0,85248.0,432000.0
11454061,25,1,0,1.0,751616.0,751616.0,576000.0
11465040,30,0,1,72.0,85248.0,1184.0,10368000.0
20395,25,0,0,1.0,85248.0,85248.0,432000.0
11529418,20,0,0,1.0,180224.0,180224.0,432000.0
11543080,30,0,3,1.0,85248.0,85248.0,144000.0
18653,25,0,8,1.0,85248.0,85248.0,351000.0
11543547,30,0,3,1.0,85248.0,85248.0,144000.0
11445765,20,0,0,1.0,85248.0,85248.0,432000.0
11464952,30,0,1,72.0,85248.0,1184.0,10368000.0
11359322,20,0,7,32.0,85248.0,2664.0,8640000.0
219187,25,0,0,1.0,85248.0,85248.0,4320000.0
11542039,20,0,0,2.0,85248.0,42624.0,1440000.0
11569474,30,0,3,1.0,85248.0,85248.0,144000.0
5201,25,0,0,1.0,85248.0,85248.0,108000.0
11505256,20,0,0,1.0,85248.0,85248.0,432000.0
14843,30,0,3,1.0,85248.0,85248.0,144000.0
11382582,20,0,0,36.0,85248.0,2368.0,216000.0
11331792,25,0,0,1.0,85248.0,85248.0,4320000.0
230023,25,0,0,1.0,85248.0,85248.0,8640000.0
11471778,20,0,0,1.0,85248.0,85248.0,432000.0
11465456,30,0,1,72.0,85248.0,1184.0,10368000.0
11642581,25,0,5,36.0,85248.0,2368.0,2160000.0
11647731,25,0,4,1.0,85248.0,85248.0,900000.0
11432679,25,0,0,1.0,85248.0,85248.0,6480000.0
11571507,30,0,1,72.0,85248.0,1184.0,10368000.0
11336293,20,0,0,1.0,85248.0,85248.0,432000.0
11646746,25,0,4,1.0,85248.0,85248.0,900000.0
11569821,20,0,0,36.0,85248.0,2368.0,216000.0
11315119,20,0,0,1.0,85248.0,85248.0,432000.0
11345220,20,0,0,1.0,85248.0,85248.0,432000.0
11425137,30,0,1,72.0,85248.0,1184.0,10368000.0
11314267,20,0,0,1.0,85248.0,85248.0,8640000.0
20363,25,0,0,1.0,85248.0,85248.0,432000.0
11543349,20,2,0,2.0,751616.0,375808.0,6912000.0
11420273,30,0,0,36.0,85248.0,2368.0,10368000.0
14655,30,0,3,1.0,85248.0,85248.0,144000.0
11646841,25,0,4,1.0,85248.0,85248.0,900000.0
11323997,20,0,7,32.0,85248.0,2664.0,8640000.0
11466173,30,0,1,72.0,85248.0,1184.0,10368000.0
5159,25,0,0,1.0,85248.0,85248.0,108000.0
11643206,25,0,5,36.0,85248.0,2368.0,2160000.0
11466194,30,0,1,72.0,85248.0,1184.0,10368000.0
11574189,30,0,3,1.0,85248.0,85248.0,144000.0
11550193,30,0,3,1.0,85248.0,85248.0,144000.0
11634478,25,0,0,1.0,85248.0,85248.0,108000.0
11369941,20,0,0,1.0,85248.0,85248.0,432000.0
14689,30,0,3,1.0,85248.0,85248.0,144000.0
11408357,20,0,0,1.0,85248.0,85248.0,432000.0
